id,title,description,term,department,level,sections,instructors,seats,open_seats,filled_seats,syllabus_count
PLCY688C,Topics in Public Policy; Cyberspace: Legal and Policy Implications,Must be in a major in School of Public Policy; or permission of the School of Public Policy.,202308,Public Policy,,1,Charles Harry,20,10,10,0
PLCY688L,Topics in Public Policy; Concepts of Technology Change and Innovation,,202308,Public Policy,,1,Anand Patwardhan,16,15,1,0
PLCY688N,Topics in Public Policy; Approaches to Creating Equitable Labor and Wage Practices inBusiness Organizations,"Restriction: Must be in a major in PLCY-School of Public Policy; or permission of PLCY-School of Public Policy.

There are many factors that influence how much we provide in salary, wages, and benefits to the contributors or our market-based economy. Race, gender, and ethnicity have a long-standing history and a present-day relevance to the decisions that impact the availability of opportunity and reward to U.S. workers. But there are also factors that influence why we value certain occupations or functions over others. Finally, there is the role that the government plays in addressing past wrongs, in levelling the wage and salary playing fields, all while supporting strategies intended to encourage economic growth. These factors will be analyzed within the context of a seminar-styled exploration.",202308,Public Policy,,1,Leonard Howie,13,10,3,0
PLCY688Y,"Topics in Public Policy; The Intersection of Affordable Housing, the Environment, Health and Racial Justice","Restriction: Must be in a major in PLCY-School of Public Policy; or permission of PLCY-School of Public Policy.

Students will learn about current affordable housing issues in the U.S.,including but not limited to the intersection of affordable housingan d health outcomes, developing environmentally appropriate and resilient affordable housing, the rezoning of single family neighborhoods, the correlation between housing location and educational outcomes, and reducing long standing racial inequities in housing access. The course will be in a seminar format led by faculty and policy experts.",202308,Public Policy,,1,MIchael Bodaken,13,0,13,1
PLCY689E,Public Policy Topics; Program Evaluation and Cost-Benefit Analysis,,202308,Public Policy,,1,Susan Parker,30,15,15,2
PLCY689K,Public Policy Topics; Politics of Education,"Must be in a major in PLCY-School of Public Policy; or permission of PLCY-School of Public Policy. Cross-listed with TLPL687. Credit only granted for TLPL687 or PLCY689K.

Educational institutions as political entities. Focuses on conceptual perspectives for examining political dynamics in governmental and organizational contexts. Provides opportunities to carry out original case studies of policy making processes at various levels of the education policy system.",202308,Public Policy,,1,Meghan Comstock,20,12,8,0
PLCY689Y,Public Policy Topics; Nonprofit Fundraising,,202308,Public Policy,,2,Leslie Jefferson,15,1,14,3
PLCY689Z,Public Policy Topics; Strategic Management for NonProfit and Public Organizations,,202308,Public Policy,,2,Robert Sheehan,15,2,13,4
PLCY690,Policy Engagement Project,"Restriction: Must be in a major in PLCY-School of Public Policy; or permission of PLCY-School of Public Policy.
Credit only granted for: PLCY690 or PLCY699X.
Formerly: PLCY699X.",202308,Public Policy,,6,Angela Bies; Paul Brown; David Backer; Douglas Call; Niambi Carter; Anand Patwardhan,90,21,69,1
PLCY698D,Selected Topics in Public Affairs; Social Entrepreneurship,,202308,Public Policy,,2,Bethany Henderson,20,0,20,1
PLCY698T,Selected Topics in Public Affairs; Managing Across Sectors,Restricted to PLCY majors or instructor permission.,202308,Public Policy,,1,Elizabeth Duke,20,16,4,0
PLCY700,"Trade Policy, Geopolitics, Development and Climate",Restriction: Must be in a major in PLCY-School of Public Policy; or permission of PLCY-School of Public Policy.,202308,Public Policy,,1,Uri Dadush,8,3,5,0
PLCY717,Federal Budgeting: Policy and Process,"Restriction: Must be in a major in PLCY-School of Public Policy; or permission of PLCY-School of Public Policy.
Credit only granted for: PLCY717 or PUAF717.
Formerly: PUAF717.",202308,Public Policy,,1,Samuel McCann,20,11,9,2
PLCY720,International Security Policy,"Restriction: Must be in a major in PLCY-School of Public Policy; or permission of PLCY-School of Public Policy.
Credit only granted for: PLCY720 or PUAF720.
Formerly: PUAF720.",202308,Public Policy,,1,Joshua Itzkowitz Shifrinson,20,3,17,2
PLCY734,Foundations of Social Policy,"Restriction: Must be in a major in PLCY-School of Public Policy.
Credit only granted for: PLCY734 or PUAF734.
Formerly: PUAF734.",202308,Public Policy,,1,Shanna Pearson,20,7,13,0
PLCY735,Health Policy,"Credit only granted for: PLCY735 or PUAF735.
Formerly: PUAF735.",202308,Public Policy,,1,Robert Sprinkle,15,0,15,0
PLCY741,Global Environmental Problems,"Restriction: Must be in a major in PLCY-School of Public Policy; or permission of PLCY-School of Public Policy.
Credit only granted for: PLCY741 or PUAF741.
Formerly: PUAF741.",202308,Public Policy,,1,Anand Patwardhan,25,12,13,0
PLCY744,Environment and Development,"Credit only granted for: PLCY744 or PUAF744.
Formerly: PUAF744.",202308,Public Policy,,1,Thomas Hilde,20,1,19,0
PLCY780,The American Foreign Policy-Making Process,"Restriction: Must be in a major in PLCY-School of Public Policy; or permission of PLCY-School of Public Policy.
Credit only granted for: PLCY780 or PUAF780.
Formerly: PUAF780.",202308,Public Policy,,1,Aaron Mannes,20,2,18,0
PLCY783,Development and Foreign Aid,"Restriction: Must be in a major in PLCY-School of Public Policy; or permission of PLCY-School of Public Policy.
Credit only granted for: PLCY783 or PUAF783.
Formerly: PUAF698Q and PUAF783.",202308,Public Policy,,1,Margaret Brindle,20,0,20,0
PLCY798A,Readings in Public Policy,,202308,Public Policy,,0,,0,0,0,0
PLCY798B,Readings in Public Policy,,202308,Public Policy,,0,,0,0,0,0
PLCY798J,Readings in Public Policy; System Sustainment: The Science and Policy of Sustaining Critical Systems,,202308,Public Policy,,1,Peter Sandborn; William Lucyshyn,4,4,0,0
PLCY798M,"Readings in Public Policy; Cooperative Security, Arms Control and Non-Proliferation Policy",Restricted to PLCY majors or permission of instructor,202308,Public Policy,,1,Nancy Gallagher,16,5,11,2
PLCY798Y,Readings in Public Policy; Nonprofit Management and Leadership,,202308,Public Policy,,2,Joannie Tremblay-Boire,25,6,19,3
PLCY798Z,Readings in Public Policy; Qualitative Research Methods and Public Policy,Restricted to PLCY Ph.D students or permission of the instructor.,202308,Public Policy,,1,Peter Reuter,20,11,9,0
PLCY898,Pre-Candidacy Research,,202308,Public Policy,,0,,0,0,0,1
PLCY899,Doctoral Dissertation Research,,202308,Public Policy,,0,,0,0,0,0
PLSC112,Introductory Crop Science,"Credit only granted for: PLSC101 or PLSC112 and PLSC113.
Formerly: PLSC101.",202308,Plant Sciences,,1,Kayla Griffith; Bill Phillips,100,13,87,0
PLSC113,Introductory Crop Science Laboratory,"Corequisite: PLSC112 or permission of the Department of Plant Science and Landscape Architecture.
Credit only granted for: PLSC101 or PLSC112 and PLSC113.",202308,Plant Sciences,,4,Kayla Griffith; Bill Phillips,96,31,65,0
PLSC201,Plant Structure and Function,Prerequisite: Minimum grade of C- in PLSC110 and PLSC111 or (PLSC112 and PLSC113); and minimum grade of C- in CHEM131 and CHEM132.,202308,Plant Sciences,,1,John Erwin,42,16,26,0
PLSC203,"Plants, Genes and Biotechnology",Prerequisite: Minimum grade of C- in BSCI103; or minimum grade of C- in BSCI170 and BSCI171.,202308,Plant Sciences,,1,Vijay Tiwari,23,7,16,0
PLSC205,Introduction to Turf Science and Management,"Credit only granted for: PLSC205 or PLSC305.
Formerly: PLSC305.",202308,Plant Sciences,,1,Mark Carroll,22,6,16,0
PLSC206,Plant Structure and Function Laboratory,Prerequisite: PLSC201 or permission of instructor .,202308,Plant Sciences,,2,John Erwin,42,19,23,0
PLSC215,Food Safety from Sprout to Fruit,Prerequisite: PLSC110 or PLSC112 or BSCI170 or NFSC112.,202308,Plant Sciences,,1,Shirley Micallef,24,24,0,0
PLSC253,Woody Plants for Mid-Atlantic Landscapes I,Prerequisite: Minimum grade of C- in PLSC110 and PLSC111.,202308,Plant Sciences,,2,Karen Petroff,48,9,39,0
PLSC389,Internship,"There will be two required real-time sessions, time to be determined.

Prerequisite: Permission of AGNR-Plant Science & Landscape Architecture department. Restriction: Junior standing or higher. And must be in Plant Sciences program; or must be in Landscape Architecture program. Deadline to request permission to sign-up for the course is 6/16/2023. See Dr. Mark Carroll for more information.

Credit will be given for practical work carried out at one or more horticultural, agronomic, landscape industries, botanical gardens, or arboreta under formally arranged internships.",202308,Plant Sciences,,1,Mark Carroll,20,8,12,0
PLSC399,Special Problems in Plant Science,,202308,Plant Sciences,,0,,0,0,0,0
PLSC404,Plant and Fungal Metabolism,Prerequisite: Minimum grade of C- in BSCI170 and BSCI171; or minimum grade of C- in PLSC201 and PLSC206.,202308,Plant Sciences,,1,Yiping Qi,20,13,7,1
PLSC420,Principles of Plant Pathology,"Prerequisite: Minimum grade of C- in CHEM131, CHEM132, and PLSC201; or students who have taken courses with comparable content may contact the department.",202308,Plant Sciences,,2,Nidhi Rawat,36,6,30,0
PLSC433,Technology of Fruit and Vegetable Production,"Prerequisite: Minimum grade of C- in PLSC201, PLSC271, and ENST200; or students who have taken courses with comparable content may contact the department.
Restriction: Junior standing or higher.",202308,Plant Sciences,,1,Diana Cochran,10,0,10,0
PLSC453,Weed Science,"Weed identification, ecology, and control (cultural, mechanical, biological, and chemical methods).",202308,Plant Sciences,,1,Bill Phillips,24,10,14,0
PLSC489E,Special Topics in Plant Science; Human Pathogens on Plants,"Prerequisite: A microbiology course at 200 level or above; or permission of insructor. Restriction: Senior standing or Graduate students only.

Fruit and vegetable crops harboring enteric pathogens such as Salmonella enterica, Shiga toxin-producing Escherichia coli (STEC) and Cyclospora cause thousands of foodborne illnesses and millions of dollars in financial losses a year. Enteric bacteria, viruses and parasites use various strategies to persist in the plant niche to pose a food safety risk to consumers. This course will discuss these microbial strategies, and how enteric bacteria colonize and internalize in plants. We will also examine plant recognition of bacteria and the ensuing bacterial response in enterobacterial-plant interactions. Finally, we will explore crop microbiome studies to understand connectivity in the food production chain to understand human pathogen dissemination in crop systems.",202308,Plant Sciences,,1,Shirley Micallef,12,8,4,0
PLSC489R,Special Topics in Plant Science; Data Wrangling and Visualization with R,"Students will learn the fundamentals of using R to handle, summarize and plot data in ways that are repeatable and transparent through a combination of lecture, hands-on demonstrations, and exercises. Using the approaches and philosophy of the Tidyverse you will learn workflow and coding habits that will help transform your ability to understand your data and communicate it to others. Through this course you will be fluent in the basic vocabulary and grammar of R.",202308,Plant Sciences,,1,Maile Neel,23,0,23,0
PLSC608,Research Methods,"Prerequisite: permission of department. Repeatable to 6 credits if content differs. Credit will be granted for only one of the following: AGRO608, NRSC608, or PLSC608. Formerly NRSC608.",202308,Plant Sciences,,1,Shunyuan Xiao; James Culver,20,6,14,0
PLSC608T,Research Methods; Supervised Teaching,Prerequisite: permission of department.,202308,Plant Sciences,,3,Wendy Peer; Mark Carroll; Bill Phillips,15,15,0,0
PLSC619,Seminars in Plant Science and Landscape Architecture,,202308,Plant Sciences,,1,Colby Silvert; Vijay Tiwari,10,5,5,0
PLSC799,Master's Thesis Research,,202308,Plant Sciences,,0,,0,0,0,0
PLSC898,Pre-Candidacy Research,,202308,Plant Sciences,,0,,0,0,0,0
PLSC899,Doctoral Dissertation Research,,202308,Plant Sciences,,0,,0,0,0,0
PORT103,Intensive Elementary Portuguese,"Prerequisite: Must have appropriate Foreign Language Placement Test (FLPT) score.
Credit only granted for: PORT103 or PORT104.
Formerly: PORT104.",202308,Portuguese,,1,Barbara Zocal Da Silva,18,5,13,0
PORT205,Intermediate Reading and Conversation in Portuguese I,"Prerequisite: PORT203; or permission of ARHU-School of Languages, Literatures, and Cultures department.",202308,Portuguese,,1,Barbara Zocal Da Silva,15,11,4,0
PORT234,Issues in Latin American and Caribbean Studies I,"Cross-listed with: LACS234, SPAN234.
Credit only granted for: LASC234, PORT234, SPAN234, or LACS234.
Formerly: LASC234.",202308,Portuguese,,2,Juan Diaz; Francisco Barrenechea,55,46,9,0
PORT386,Experiential Learning,"Restriction: Permission of ARHU-School of Languages, Literatures, and Cultures department; and junior standing or higher.",202308,Portuguese,,0,,0,0,0,0
PORT399,Independent Study in Portuguese,,202308,Portuguese,,0,,0,0,0,0
PORT409A,Special Topics in Brazilian Literature; Tropical Dreams: Nature and Art in Brazil,"Cross-listed with LACS448Y, SPAN408O, and SPAN609A. Credit only granted for PORT409A, LACS448Y, SPAN408O, or SPAN609A.

Interdisciplinary examination of tropicality and nature tropes that have shaped current cultural, political, and environmental debates in Brazil. Taught in English.",202308,Portuguese,,1,Thayse Leal Lima,30,27,3,0
PORT699,Independent Study of Portuguese,,202308,Portuguese,,0,,0,0,0,0
PSYC100,Introduction to Psychology,A basic introductory course intended to bring the student into contact with the major problems confronting psychology and the more important attempts at their solution.,202308,Psychology,,27,Dirk Parham; Heather Ganginis DelPino; Joseph Barnet; Benjamin Jones; Abigail Nicolas,870,8,862,7
PSYC123,The Psychology of Getting Hired,"Restriction: Must not be in a Robert H. Smith School of Business degree program.
Additional information: Cannot be used in place of BMGT367 toward a degree program in the Robert H. Smith School of Business.",202308,Psychology,,3,Erica Ely,300,7,293,2
PSYC200,Statistical Methods in Psychology,"Prerequisite: PSYC100; and 1 course with a minimum grade of C- from (STAT100, MATH107, MATH111, MATH120, MATH130, MATH136, or MATH140).",202308,Psychology,,10,Tracy Tomlinson,280,79,201,0
PSYC210,"Personality and Temperament: Developmental Origins, Brain Bases, and Clinical Implications","Prerequisite: PSYC100.
Restriction: Must be in Psychology program.",202308,Psychology,,1,Yi Wei,60,6,54,1
PSYC221,Social Psychology,Prerequisite: PSYC100.,202308,Psychology,,6,Dirk Parham; Joseph Barnet; Abigail Nicolas,470,8,462,1
PSYC232,Psychology of Racism,"Restriction: Limited to Psychology majors; if spaces remain in the course, will open to all majors.",202308,Psychology,,1,Linda Zou,40,1,39,0
PSYC234,Living the Good Life: The Psychology of Happiness,"Credit only granted for: PSYC234 or PSYC289D.
Formerly: PSYC289D.",202308,Psychology,,3,Carole Sebenick; Heather Ganginis DelPino,247,1,246,7
PSYC262,Asian American Psychology,"Cross-listed with: AAST262.
Credit only granted for: PSYC262, AAST262 or PSYC489Z.
Formerly: PSYC489Z.",202308,Psychology,,1,Derek Iwamoto,59,12,47,0
PSYC300,Research Methods in Psychology Laboratory,"Prerequisite: PSYC200.
Restriction: Must be in Psychology program.",202308,Psychology,,16,Jacob Coutts; Ana Navarro Cebrian; Amanda Chicoli,256,9,247,1
PSYC302,Fundamentals of Learning and Behavior,"Prerequisite: PSYC100, BSCI170, and BSCI171.
Restriction: Restricted to psychology majors during the registration period; all other majors will be placed on a hold file.",202308,Psychology,,1,Amanda Chicoli,60,18,42,1
PSYC303,Professional Development for Psychology Majors,"Prerequisite: PSYC123; or permission from the instructor with a completed resume.
Restriction: Must have earned a minimum of 60 credits; and must be in the Psychology major.",202308,Psychology,,1,Laila Asi,50,32,18,0
PSYC304,Biological Psychology,"Prerequisite: PSYC100, BSCI170 and BSCI171; or equivalent.
Credit only granted for: PSYC301 or PSYC304.
Formerly: PSYC301.",202308,Psychology,,1,Anna Li,117,27,90,2
PSYC309R,Special Topics in Psychology; PREP for Research,,202308,Psychology,,1,Nazish Salahuddin,25,2,23,0
PSYC330,Child Psychopathology,"Prerequisite: PSYC100.
Restriction: Must be in Psychology program.
Credit only granted for: PSYC309B or PSYC330.
Formerly: PSYC309B.",202308,Psychology,,1,Andrea Chronis-Tuscano,100,2,98,2
PSYC336,Psychology of Women,"Prerequisite: PSYC100.
Cross-listed with: WGSS336.
Credit only granted for: PSYC336, WMST336 or WGSS 336.
Formerly: WMST336.",202308,Psychology,,1,Monica Kearney,110,14,96,1
PSYC341,Introduction to Memory and Cognition,Prerequisite: PSYC200 and PSYC300.,202308,Psychology,,1,Robert Slevc,117,36,81,0
PSYC344,Health Psychology,"Prerequisite: PSYC100; or permission of instructor.
Restriction: Must be in the Psychology program; or must be in a major within the School of Public Health; or permission of instructor.
Credit only granted for: PSYC489U or PSYC344.
Formerly: PSYC489U.",202308,Psychology,,1,Angelica Eddington,75,1,74,2
PSYC353,Adult Psychopathology,"Prerequisite: PSYC100.
Restriction: Must be in Psychology program.",202308,Psychology,,1,Susanna Crowell McQuarrie,117,62,55,5
PSYC354,Multicultural Psychology in the U.S.,Prerequisite: PSYC100.,202308,Psychology,,1,Monica Kearney,150,1,149,1
PSYC355,Developmental Psychology,Prerequisite: PSYC100.,202308,Psychology,,1,Fanita Tyrell,200,9,191,1
PSYC361,Survey of Industrial and Organizational Psychology,Prerequisite: PSYC100.,202308,Psychology,,1,James Grand,75,4,71,1
PSYC381,Community Interventions: Domestic Violence I,"Prerequisite: PSYC100.
Restriction: Preference given to majors in Human Development, Psychology, and Women, Gender and Sexuality Studies.
Credit only granted for: PSYC318D, PSYC381, WMST498A or WGSS498A.
Formerly: PSYC318D.
Additional information: Students who successfully complete this course may be eligible to enroll in PSYC319 - a service learning class in which students volunteer in the community to work with children who have experienced domestic violence and/or homelessness.",202308,Psychology,,1,Karen O'Brien,35,5,30,1
PSYC389,Experiential Learning,"A course for undergraduate psychology majors to earn academic credit for an approved psychology-related internship experience. Information about the course may be obtained in BPS1121, or by contacting the instructor. Restricted to PSYC majors only.",202308,Psychology,,1,Steven Young,20,9,11,0
PSYC404,Introduction to Behavioral Pharmacology,"Prerequisite: PSYC202 or NEUR200.
Restriction: Must be in Psychology program.",202308,Psychology,,1,Ana Navarro Cebrian,50,0,50,0
PSYC407,Behavioral Neurobiology Laboratory,"Prerequisite: PSYC300; and (PSYC202 or NEUR200).
Restriction: Must be in Psychology program; and must have earned a minimum of 85 credits.",202308,Psychology,,3,Matthew Roesch,24,0,24,0
PSYC409,Topics in Neurosciences Seminar,For students in the neuroscience minor. Research presentations on selected topics in neuroscience. Review and discussion of background readings related to research presentations take place on alternate weeks. Restricted to students in the neuroscience minor.,202308,Psychology,,1,Amanda Chicoli,40,1,39,2
PSYC411,Introduction to Functional Magnetic Resonance Imaging,"Prerequisite: PSYC200 and PSYC300; and (PSYC202 or NEUR200).
Restriction: Must be in a major within BSOS-Psychology department.
Credit only granted for: NACS728F or PSYC411.",202308,Psychology,,1,Luiz Pessoa,30,19,11,0
PSYC414,Science of Sleep and Biological Rhythms,"Prerequisite: PSYC301, PSYC202, or NEUR200; or permission of instructor.
Restriction: Must be in a major within the BSOS-Psychology department; and restricted to psychology majors during the registration period.",202308,Psychology,,1,David Yager,30,19,11,1
PSYC417,Data Science for Psychology and Neuroscience Majors,"Prerequisite: PSYC200 and PSYC300; and (MATH120, MATH130, or MATH140).
Credit only granted for: PSYC489D or PSYC417.
Formerly: PSYC489D.",202308,Psychology,,2,Caroline Charpentier; Yuqing Lei,48,4,44,2
PSYC420,Experimental Psychology: Social Psychology Laboratory,"Prerequisite: PSYC300 and PSYC221.
Restriction: Must be in Psychology program; and must have earned a minimum of 85 credits.",202308,Psychology,,4,Edward Lemay,60,13,47,2
PSYC425,Psychology and Law,"Prerequisite: PSYC100, PSYC200, and PSYC300.
Restriction: Must be in Psychology program.
Credit only granted for: PSYC325, or PSYC425.",202308,Psychology,,1,Tracy Tomlinson,30,0,30,0
PSYC432,"Counseling Psychology: Theories, Research, and Practice",Prerequisite: PSYC200.,202308,Psychology,,2,Monica Kearney; Erin Hill,150,1,149,1
PSYC433,Basic Helping Skills: Research and Practice,"Prerequisite: PSYC300.
Restriction: Must be in Psychology program; and must have earned a minimum of 85 credits; and must not have completed or be concurrently enrolled in EDCP 310.
Credit only granted for: EDCP210, EDCP310, or PSYC433.",202308,Psychology,,9,Terrill Taylor,108,18,90,5
PSYC436,Introduction to Clinical Psychology: From Science to Practice,Prerequisite: PSYC300.,202308,Psychology,,1,Angelica Eddington,75,6,69,1
PSYC437,The Assessment and Treatment of Addictive Behaviors,Prerequisite: PSYC100; and 9 credits in PSYC courses.,202308,Psychology,,2,Edward Bernat,130,0,130,4
PSYC440,Experimental Psychology: Cognitive Processes and Legal Applications,"Prerequisite: PSYC100, PSYC200, PSYC300 and PSYC341.
Restriction: Must be in Psychology program; and must have earned a minimum of 85 credits.",202308,Psychology,,1,Tracy Tomlinson,24,17,7,0
PSYC447,Diversity in Organizations,"Prerequisite: PSYC300.
Credit only granted for: PSYC489E or PSYC447.
Formerly: PSYC489E.",202308,Psychology,,1,Jennifer Wessel,40,0,40,0
PSYC450,Applying Psychology to the Workplace: Industrial Organizational Psychology Laboratory,Prerequisite: PSYC300.,202308,Psychology,,4,Benjamin Jones,60,7,53,0
PSYC460,Psychological Foundations of Personnel Selection and Training,Prerequisite: PSYC361 and PSYC200.,202308,Psychology,,1,Emily Forgo,40,32,8,0
PSYC468H,Field Experience and Special Assignments in Honors,,202308,Psychology,,0,,0,0,0,0
PSYC469H,Honors Thesis Proposal Preparation,Restricted to undergraduate PSYC majors only.,202308,Psychology,,0,,0,0,0,0
PSYC478,Independent Study in Psychology,Information about independent study may be obtained in BPS 1121. Restricted to PSYC majors (20010) only. The student must have completed 9 hours in PSYC with at least a 3.0 GPA in PSYC and a 2.8 overall GPA.,202308,Psychology,,0,,0,0,0,1
PSYC479,Special Research Problems in Psychology,Information about research credit may be obtained in BPS 1121. Restricted to PSYC majors (20010) only. The student must have completed 9 hours in PSYC with at least a 3.0 GPA in PSYC and a 2.8 overall GPA.,202308,Psychology,,0,,0,0,0,0
PSYC489A,Advanced Special Topics in Psychology; The Nature and Biological Bases of Emotion,"Restricted to PSYC majors and NEUR majors.

Multidisciplinary exploration of the current state of our scientific understanding of emotional states and traits, their biological roots, and their relevance to psychiatric disease, with a major focus on anxiety disorders, depression, and addiction. We will cover foundational knowledge in neuroscience and genetics, strengths and weaknesses of popular methods, classic and cutting-edge empirical work, and ongoing conceptual debates. We will discuss crucial discrepancies between the ways in which scientists, laypeople, and Hollywood conceptualize emotions. In addition to human neuroimaging and genomic-association studies, we will explore biological research that affords causal insights, including animal models, acute pharmacological challenges, neurofeedback, brain stimulation, and case studies of patients with circumscribed neural insults.",202308,Psychology,,1,Alexander Shackman,75,46,29,0
PSYC489G,Advanced Special Topics in Psychology; Hormones and Behavior,"Prerequisite: C- or better in BSCI330, NEUR200, or PSYC202. Cross-listing with BSCI338N. Credit only granted for BSCI338N or PSYC489G.

A comprehensive overview of the field of behavioral endocrinology, the study of the relationship between hormones and behavior, from a psychobiological perspective. Examine the major mammalian endocrine systems, how hormones influence sex determination, how hormones underlie sex differences in brain structure and function, the role of hormones in parental and social behaviors, mood disorders, homeostasis, cognition, and stress. Both normal and abnormal hormonal pathologies will be discussed. Due to the physiological and experimental perspectives, much of the phenomenology will be based on research in species other than humans. This species comparative approach will reveal interesting ""ways of doing things"" that are intriguingly different from how ""humans do things.""",202308,Psychology,,1,Mary Ann Rankin,35,28,7,1
PSYC499H,Honors Thesis Research,"In addition to the department and instructor, the director of the honors program may be contacted to obtain a section number. Prerequisite: permission of the thesis advisor. Permission may be obtained in BPS 1147. Restricted to undergraduate PSYC majors only.",202308,Psychology,,0,,0,0,0,0
PSYC601,Quantitative Methods I,Prerequisite: PSYC200; or students who have taken courses with comparable content may contact the department.,202308,Psychology,,1,Paul Hanges,22,8,14,0
PSYC603,Introduction to Industrial and Organizational Psychology,"Credit only granted for: PSYC603 or PSYC730.
Formerly: PSYC730.",202308,Psychology,,1,Nikita Arun,40,14,26,0
PSYC614,Emotion: From Biological Foundations to Contemporary Debates in the Psychological Sciences,"Multidisciplinary exploration of the current state of our scientific understanding of emotional states and traits, their biological roots, and their relevance to psychiatric disease. We will cover foundational knowledge in neuroscience and genetics, strengths and weaknesses of widely used methods, classic and cutting-edge empirical work, and ongoing conceptual debates. We will also discuss crucial discrepancies between the ways in which scientists and laypeople conceptualize emotions. In addition to human neuroimaging and genomic-association studies, we will explore biological research that affords causal insights, including animal models, acute pharmacological challenges, neurofeedback, and brain stimulation approaches, and case studies of patients with circumscribed neural insults.",202308,Psychology,,1,Alexander Shackman,20,2,18,0
PSYC622,Research Methods in Clinical Psychology,"Restriction: Permission of instructor.
Credit only granted for: PSYC622 or PSYC718.
Formerly: PSYC718.",202308,Psychology,,1,Christina Danko,40,8,32,0
PSYC623,Child Development & Psychopathology,Restriction: Permission of instructor; and must be in one of the following programs (Psychology (Master's); Psychology (Doctoral)).,202308,Psychology,,1,Heather Yarger,20,13,7,1
PSYC624,Adult Psychopathology,"Restriction: Permission of instructor; and must be in one of the following programs (Psychology (Master's); Psychology (Doctoral)).
Credit only granted for: PSYC624 or PSYC719.
Formerly: PSYC719.",202308,Psychology,,1,Melissa Latham,20,20,0,
PSYC629B,Clinical Laboratory; Assessment Practicum,,202308,Psychology,,2,Yevgeny Botanov,20,13,7,0
PSYC629C,Clinical Laboratory; Adult Therapy Practicum,,202308,Psychology,,1,Jessica Magidson,10,10,0,0
PSYC629D,Clinical Laboratory; Child and Adolescent Therapy Practicum,,202308,Psychology,,1,Mary Byrne,10,2,8,0
PSYC638,Externship in Professional Psychology,For PSYC majors only.,202308,Psychology,,2,Lea Dougherty; Derek Iwamoto,40,22,18,0
PSYC639,Internship in Professional Psychology,For PSYC majors only.,202308,Psychology,,1,Lea Dougherty,20,16,4,0
PSYC643,Ethics and Foundations of Assessment and Clinical Intervention,"Restriction: Permission of instructor; and must be in one of the following programs (Psychology (Master's); Psychology (Doctoral)).
Credit only granted for: PSYC643 or PSYC719.
Formerly: PSYC719.",202308,Psychology,,2,Christina Danko; Susanna Crowell McQuarrie; Mary Byrne,55,23,32,0
PSYC644,Basic Foundation of Clinical Interventions,Restriction: Permission of instructor; and must be in one of the following programs (Psychology (Master's); Psychology (Doctoral)).,202308,Psychology,,1,Rachel Singer,40,8,32,0
PSYC651,Writing and Critical Thinking,Restriction: Must be enrolled in and have successfully completed all courses in the first 4 terms of the Clinical Psychological Science MPS program.,202308,Psychology,,2,Christina Danko; Jack Blanchard,40,11,29,0
PSYC653,The Business of Evaluation: Research Methods at Work,"Prerequisite: PSYC652.
Additional information: Course builds from work completed in PSYC 652. Students are also expected to commit to a two-term long project. Students will work with a non-profit organization or local business to ask and answer a business question for the organization. Students will conclude this project in PSYC 654.",202308,Psychology,,1,Angela Ferreira,40,14,26,0
PSYC654,Advanced Analytical Thinking: Statistical Methods at Work II,"Prerequisite: PSYC652 and PSYC653.
Restriction: Must be in the Master of Professional Studies in Industrial/Organizational Psychology Program.",202308,Psychology,,1,Meg O'Neill,40,17,23,0
PSYC660,"Performance Management, Compensation, and Benefits",Restriction: Must be in the Master of Professional Studies in Industrial/Organizational Psychology Program.,202308,Psychology,,1,David Shar,40,16,24,0
PSYC661,Practicum in IO Psychology,"Prerequisite: PSYC603, PSYC652, PSYC653, and PSYC654.
Restriction: Must be in the Master of Professional Studies in Industrial/Organizational Psychology Program.",202308,Psychology,,1,Kenneth Yusko,40,16,24,0
PSYC692,Assessment in Counseling Psychology I,"Prerequisite: PSYC680.
Credit only granted for: PSYC692 or PSYC721.
Formerly: PSYC721.",202308,Psychology,,1,Jonathan Mohr,10,0,10,2
PSYC707,Theory of Decision and Choice,"Prerequisite: PSYC602.
Restriction: Permission of instructor.",202308,Psychology,,1,James Grand,20,16,4,0
PSYC732,Selection and Classification Issues in Organizations,Prerequisite: PSYC603; and (PSYC602; or students who have taken courses with comparable content may contact the department). Or permission of instructor.,202308,Psychology,,1,Kenneth Yusko,40,17,23,0
PSYC789,Special Research Problems,,202308,Psychology,,0,,0,0,0,1
PSYC798D,Graduate Seminar; Secondary Data Analysis for Psychologists,,202308,Psychology,,1,Arianna Gard,20,14,6,0
PSYC798P,Graduate Seminar; Stereotyping and Prejudice,"Reviews the topics of stereotyping, prejudice, and discrimination from both perpetrators and targets perspectives. Topics will cover the psychological, social, and cultural processes that contribute to intergroup bias, responses to and consequences of intergroup bias, and how to intervene to reduce intergroup bias and its impact at the individual and structural level.",202308,Psychology,,1,Linda Zou,20,15,5,0
PSYC798R,Graduate Seminar; Development of the Social Brain,"This course will discuss the development and neural correlates of social interaction. Topics will include social cognition, social motivation, social learning, and common ground with an emphasis on individual differences and neurodiversity.",202308,Psychology,,1,Elizabeth Redcay,10,6,4,
PSYC799,Master's Thesis Research; MASTERS THESIS RSRCH,"For PSYC majors only. For all non-psychology graduate students, written permission of the instructor and department is required.",202308,Psychology,,0,,0,0,0,0
