id,title,description,term,department,level,sections,instructors,seats,open_seats,filled_seats,syllabus_count
MATH808I,Selected Topics in Algebra; .Moduli of Vector Bundles,,202108,Mathematics,,1,Michael Rapoport,20,7,13,
MATH808Q,Selected Topics in Algebra; Abelian Varieties,,202108,Mathematics,,1,Niranjan Ramachandran,20,6,14,
MATH818A,Selected Topics in Logic,,202108,Mathematics,,0,,0,0,0,
MATH848A,Selected Topics in Geometry and Topology,,202108,Mathematics,,0,,0,0,0,
MATH848Y,Selected Topics in Geometry and Topology; Topics in Differential Geometry,,202108,Mathematics,,1,Yanir Rubinstein,20,15,5,
MATH858A,Selected Topics in Analysis,,202108,Mathematics,,0,,0,0,0,
MATH858G,Selected Topics in Analysis; Optimal Transport,,202108,Mathematics,,1,Jakob Hultgren,20,14,6,
MATH868A,SelectedTopics in Complex Analysis,,202108,Mathematics,,0,,0,0,0,
MATH898,Pre-Candidacy Research,,202108,Mathematics,,0,,0,0,0,
MATH899,Doctoral Dissertation Research,,202108,Mathematics,,0,,0,0,0,
MEES498I,Topics in Marine-Estuarine-Environmental Sciences; Chesapeake Bay Health,"Jointly offered with MEES698I. Credit only granted for MEES498I or MEES698I.

Offered synchronously to all MEES partner institutions via video. Please contact the instructor(s) for access and logistical information as needed.",202108,Marine-Estuarine-Environmental Sciences,,1,Carys Mitchelmore,20,8,12,
MEES608B,Seminar in Marine-Estuarine-Environmental Sciences; Responsible Conduct of Research,Offered synchronously to all MEES partner institutions via video. Please contact the instructor(s) for access and logistical information as needed.,202108,Marine-Estuarine-Environmental Sciences,,1,Russell Hill; Thomas Miller,30,13,17,
MEES608D,Seminar in Marine-Estuarine-Environmental Sciences; Scientific Writing and Communication,Offered synchronously to all MEES partner institutions via video. Please contact the instructor(s) for access and logistical information as needed.,202108,Marine-Estuarine-Environmental Sciences,,1,Elizabeth North,24,3,21,
MEES608O,Seminar in Marine-Estuarine-Environmental Sciences; Topics in OMICS,Offered synchronously to all MEES partner institutions via video. Please contact the instructor(s) for access and logistical information as needed.,202108,Marine-Estuarine-Environmental Sciences,,1,Jum Sook Chung; Shao Du,20,16,4,
MEES620,Environment and Society,"Cross-listed with: ANTH620.
Credit only granted for: ANTH620 or MEES620.
Additional information: Offered over the interactive video network.",202108,Marine-Estuarine-Environmental Sciences,,1,Jana Kopelentova Rehak; William Dennison; Kenneth Rose,20,13,7,
MEES637,Zooplankton Ecology,"Prerequisite: MEES621; or permission of instructor.
Credit only granted for: MEES698G, MEES637.
Formerly: MEES698G.",202108,Marine-Estuarine-Environmental Sciences,,1,James Pierson,20,15,5,
MEES640,"Interconnected Earth Systems: Land, Ocean, and Estuary","Explores the interconnected physical and biogeochemical systems of land, estuary, and ocean with cross cutting themes of human impacts and global change. Broad concepts will be combined with targeted interactive case studies to demonstrate how these systems are linked by humans, climate, and water.",202108,Marine-Estuarine-Environmental Sciences,,1,Michael Gonsior; Keith Eshleman; Cindy Palinkas; Mark Castro; Laura Lapham,20,10,10,
MEES650,Advanced Wetland Ecology,"Prerequisite: BIOM301; and ENST360 or other ecology equivalent; or permission of AGNR-Environmental Science and Technology department; or permission of CMNS-Marine & Estuarine-Environmental Science Program).
Cross-listed with: ENST650.
Jointly offered with: ENST450, MEES650.
Credit only granted for: ENST450, ENST650, or MEES650.
Additional information: Wading boots (at least hip length) are strongly recommended.",202108,Marine-Estuarine-Environmental Sciences,,1,Andrew Baldwin,1,0,1,
MEES660,Ecological Systems,"An introduction to the field of ecology is provided for matriculating graduate students and prepares them for more advanced concepts. Students will be exposed to ecology both in theory and practice through lectures, readings, and quantitative exercises, round table debates and discussions with current practitioners.",202108,Marine-Estuarine-Environmental Sciences,,1,Mark Cochrane; Christopher Rowe; Robert Hilderbrand; Lora Harris; Ryan Woodland,20,12,8,
MEES680,Cell and Molecular Biology for the Environmental Scientist- From Genes to Ecosystems,Introduces environmental scientists to the methods and approaches that are the foundations for today's breakthroughs in molecular and cellular biology. Detailed examination of papers published in the last few years along with online background materials will be used to reinforce the connection of key concepts to experimentation.,202108,Marine-Estuarine-Environmental Sciences,,1,Yantao Li; Allen Place,20,10,10,
MEES698B,Special Topics in Marine-Estuarine-Environmental Sciences; Environmental Statistics I,Offered synchronously to all MEES partner institutions via video. Please contact the instructor(s) for access and logistical information as needed.,202108,Marine-Estuarine-Environmental Sciences,,1,Dong Liang,35,4,31,
MEES698E,Special Topics in Marine-Estuarine-Environmental Sciences; Ecosystem Restoration,"Jointly offered with GEOL453 and GEOL789L. Overview of critical ecosystem functions across biomes/geologic settings emphasizing tradeoffs in restoration designs. Case studies illuminate structure's influence over biophysical and biogeochemical processes supporting ecosystems; then show how properties of physical, chemical, and ecosystem processes can be altered by different restoration strategies, to optimize ecosyst em services and habitat quality. Includesa semester research project.",202108,Marine-Estuarine-Environmental Sciences,,1,Sujay Kaushal,20,0,20,
MEES698I,Special Topics in Marine-Estuarine-Environmental Sciences; Chesapeake Bay Health,"Jointly offered with MEES498I. Credit only granted for MEES498I or MEES698I.

Offered synchronously to all MEES partner institutions via video. Please contact the instructor(s) for access and logistical information as needed.",202108,Marine-Estuarine-Environmental Sciences,,1,Carys Mitchelmore,20,8,12,
MEES698R,Special Topics in Marine-Estuarine-Environmental Sciences; Stable Isotopes in Environmental Research,Offered synchronously to all MEES partner institutions via video. Please contact the instructor(s) for access and logistical information as needed.,202108,Marine-Estuarine-Environmental Sciences,,1,Lee Cooper; David Nelson; Laura Lapham; Hali Kilbourne,20,11,9,
MEES698W,Special Topics in Marine-Estuarine-Environmental Sciences; Chemistry of Natural Water,Offered synchronously to all MEES partner institutions via video. Please contact the instructor(s) for access and logistical information as needed.,202108,Marine-Estuarine-Environmental Sciences,,1,Alba Torrents,20,20,0,
MEES698X,Special Topics in Marine-Estuarine-Environmental Sciences; Global Environmental Remote Sensing,Offered synchronously to all MEES partner institutions via video. Please contact the instructor(s) for access and logistical information as needed.,202108,Marine-Estuarine-Environmental Sciences,,1,Andrew Elmore; Gregory Silsbe,20,13,7,
MEES699,Special Problems in Marine-Estuarine-Environmental Sciences,,202108,Marine-Estuarine-Environmental Sciences,,0,,0,0,0,
MEES718E,Study Groups on Issues in Marine Estuarine Enviornmental Sciences; Plastic Pollution: From Land to Ocean,Offered synchronously to all MEES partner institutions via video. Please contact the instructor(s) for access and logistical information as needed.,202108,Marine-Estuarine-Environmental Sciences,,1,Carys Mitchelmore; Helen Olde,20,8,12,
MEES718I,Study Groups on Issues in Marine Estuarine Enviornmental Sciences; Invasive Species Management,Offered synchronously to all MEES partner institutions via video. Please contact the instructor(s) for access and logistical information as needed.,202108,Marine-Estuarine-Environmental Sciences,,1,Katharina Engelhardt; Emily Cohen,20,8,12,
MEES799,Masters Thesis Research,,202108,Marine-Estuarine-Environmental Sciences,,0,,0,0,0,
MEES898,Pre-Candidacy Research,,202108,Marine-Estuarine-Environmental Sciences,,0,,0,0,0,
MEES899,Doctoral Dissertation Research,,202108,Marine-Estuarine-Environmental Sciences,,0,,0,0,0,
MIEH300,A Public Health Perspective: Introduction to Environmental Health,"Prerequisite: Minimum grade of C- in CHEM131 and CHEM132; and must have completed or be concurrently enrolled in SPHL100 or PHSC300.
Restriction: Must have earned a minimum of 60 credits; and must be in Public Health Science program; or permission of SPHL-School of Public Health.
Credit only granted for: SPHL498N or MIEH300.
Formerly: SPHL498N.",202108,Maryland Institute for Applied Environmental Health,,10,Kendall Bustad; Andre Markon,215,6,209,
MIEH309,Environmental Health Research,,202108,Maryland Institute for Applied Environmental Health,,10,Devon Payne-Sturges; Amy Sapkota; Jennifer German; Robin Puett; Sacoby Wilson; Muhiuddin Haider; Rachel Goldstein; Amir Sapkota; Donald Milton; Rianna Murray; Paul Turner,80,59,21,
MIEH321,Environmental Determinants of Emerging Infectious Diseases,Prerequisite: Must have completed or be concurrently enrolled in SPHL100.,202108,Maryland Institute for Applied Environmental Health,,1,Michael Bazaco,35,0,35,
MIEH400,Introduction to Global Health,"Prerequisite: Minimum grade of C- in MIEH300; and 1 course with a minimum grade of C- from (SPHL100, PHSC300).
Restriction: Must be in the Public Health Science program or must have permission of the program director; and must have completed 60 credits.
Credit only granted for: MIEH400 or SPHL498A.
Formerly: SPHL498A.",202108,Maryland Institute for Applied Environmental Health,,8,Amir Sapkota,160,17,143,
MIEH600,Foundations of Environmental Health,"Credit only granted for: HLTH761 or MIEH600.
Formerly: HLTH761.",202108,Maryland Institute for Applied Environmental Health,,1,Rachel Goldstein,20,8,12,
MIEH605,Fundamentals of Global Health,"Credit only granted for: SPHL600 or SPHL698A.
Formerly: SPHL698A.",202108,Maryland Institute for Applied Environmental Health,,1,Muhiuddin Haider,20,7,13,
MIEH609,Methods in Environmental Health,,202108,Maryland Institute for Applied Environmental Health,,8,Devon Payne-Sturges; Amy Sapkota; Robin Puett; Sacoby Wilson; Rachel Goldstein; Amir Sapkota; Donald Milton; Paul Turner,40,39,1,
MIEH688,Seminar in the Maryland Institute for Applied Environmental Health: Current Topics in Environmental Health,,202108,Maryland Institute for Applied Environmental Health,,1,Donald Milton,10,7,3,
MIEH691,"UMD Global STEWARDS: Project-Based Data Practicum at the Nexus of Food, Energy, and Water Systems","Prerequisite: MIEH690,.
Restriction: Permission of instructor; and must be in UMD Global STEWARDS Fellows.",202108,Maryland Institute for Applied Environmental Health,,1,Stephanie Lansing; Rianna Murray,20,10,10,
MIEH699,"UMD Global STEWARDS: Seminal Findings, and Research and Policy in Progress at the Food, Energy, Water Nexus",,202108,Maryland Institute for Applied Environmental Health,,1,Amy Sapkota,15,5,10,
MIEH735,Food Toxicology,"Recommended: BCHM462, BSCI440, or CHEM131.
Cross-listed with NFSC735.
Credit only granted for: MIEH735 or NFSC735.",202108,Maryland Institute for Applied Environmental Health,,1,Robert Buchanan; Paul Turner,20,14,6,
MIEH740,Environmental Health Risk Assessment,Prerequisite: MIEH600; or permission of instructor.,202108,Maryland Institute for Applied Environmental Health,,1,Abdel-Razak Kadry,15,4,11,
MIEH770,Law and Policy in Environmental Health,Prerequisite: MIEH600; or permission of instructor.,202108,Maryland Institute for Applied Environmental Health,,1,Devon Payne-Sturges,10,1,9,
MIEH778,Internship in Public Health,,202108,Maryland Institute for Applied Environmental Health,,1,Paul Turner,5,4,1,
MIEH780,Occupational Health,Prerequisite: MIEH720 and MIEH771; and must have completed SPHL602. Or permission of instructor.,202108,Maryland Institute for Applied Environmental Health,,1,Lesliam Quiros Alcala,15,5,10,
MIEH783,Proposal Development and Marketing for Public Health Scientists,"Every scientist, whether in academia, government, or industry, must write compelling proposals if they are to succeed in having resources to pursue their passions and interests. To write a compelling proposal, we must develop clear and concise hypotheses and definitive ways to test them. But to have an impact, to get funded, to graduate, we must also excel at marketing our ideas and our achievements to other scientists and the public. This course is designed for doctoral students and postdoctoral fellows who want to develop and hone their proposal development and marketing skills.",202108,Maryland Institute for Applied Environmental Health,,1,Donald Milton; Jennifer German,15,8,7,
MIEH786,Capstone Project in Public Health,Prerequisite: Permission of SPHL-Maryland Institute for Applied Environmental Health.,202108,Maryland Institute for Applied Environmental Health,,9,Devon Payne-Sturges; Amy Sapkota; Robin Puett; Sacoby Wilson; Rachel Goldstein; Amir Sapkota; Stephen Roth; Donald Milton; Paul Turner,45,44,1,
MIEH788,Critical Readings in Environmental Health,,202108,Maryland Institute for Applied Environmental Health,,0,,0,0,0,
MIEH789,Independent Study,,202108,Maryland Institute for Applied Environmental Health,,0,,0,0,0,
MIEH799,Master's Thesis Research,,202108,Maryland Institute for Applied Environmental Health,,0,,0,0,0,
MIEH898,Pre-Candidacy Research,,202108,Maryland Institute for Applied Environmental Health,,0,,0,0,0,
MIEH899,Doctoral Dissertation Research,,202108,Maryland Institute for Applied Environmental Health,,0,,0,0,0,
MITH301,Digital Publishing with Minimal Computing: Humanities at a Global Scale,"Credit only granted for: MITH301, ENGL378M, CMLT398M, or LACS348C.
Additional information: Knowledge of the Spanish language is not required as teaching and collaboration will be conducted in English. In the spirit of fostering a multilingual approach, however, we will not discourage the use of Spanish among students and instructors; mutual respect and cooperation are paramount to the success of your course project.",202108,Maryland Institute for Technology in the Humanities,,1,Raffaele Viglianti,15,12,3,
MITH388T,Digital Humanities Research Assistantship; Maryland Institute for Technology in the Humanities Internships,,202108,Maryland Institute for Technology in the Humanities,,1,Purdom Lindblad,5,5,0,
MITH729,Colloquium in Digital Studies,"Class meets in TWS 3136 on the following dates: 9/8, 10/6, 11/3, 12/8.",202108,Maryland Institute for Technology in the Humanities,,1,Matthew Kirschenbaum,20,8,12,
MITH735,Anatomy of Digital Humanities Research,"Positioned as a companion to a disciplinary research methods course, this course emphasizes best practices and critical approaches in the context of the lifecycle of a collaborative research project from ideation to publication to preservation. This course explores common digital methodologies as it teaches collaboration and fast prototyping to help students develop a reflexive critical approach to digital research projects. Upon completing the course, students will have a research plan, including the beginnings of a literature review, wireframes, and proposal for the lifecycle of the research project.",202108,Maryland Institute for Technology in the Humanities,,1,Purdom Lindblad,20,18,2,
MLAW100,Justice and the Law,Restriction: Course enrollment is restricted to students in the College Park Scholars Justice and Legal Thought Program (CPJT).,202108,MPower Undergraduate Law Programs,,3,Robert Koulish,83,28,55,
MLAW304,Introduction to Law and Social Inquiry,Restriction: Must be in the Law and Society (MLAW) minor.,202108,MPower Undergraduate Law Programs,,1,Robert Koulish; Brian Gilmore,79,17,62,
MLAW305,Law and Legal Institutions in Social Context,"Prerequisite: MLAW304.
Restriction: Must be a student in the Law and Society Minor.",202108,MPower Undergraduate Law Programs,,1,Christine White,35,25,10,
MLAW358C,Selected Topics in Law and Society; The Supreme Court and the Constitution,Jointly offered with GVPT439C. Credit only granted for MLAW358C or GVPT4 39C.,202108,MPower Undergraduate Law Programs,,1,Michael Spivey,10,3,7,
MLAW358F,"Selected Topics in Law and Society; First Amendment: Free Speech, Religion, and the Constitution",Jointly offered with GVPT439B. Credit only granted for MLAW358F or GVPT439B.,202108,MPower Undergraduate Law Programs,,1,Michael Spivey,20,5,15,
MLAW358T,Selected Topics in Law and Society; Tackling Trafficking: The Legal System's Responses to Human Trafficking,,202108,MPower Undergraduate Law Programs,,1,Christine White,20,0,20,
MLAW358X,Selected Topics in Law and Society; Introduction to Constitutional Law,Jointly offered with GVPT431. Credit only granted for GVPT431 or MLAW358 X.,202108,MPower Undergraduate Law Programs,,1,Zachary Cohen,5,2,3,
MLAW378D,Special topics in Law and Society; Electoral Law,,202108,MPower Undergraduate Law Programs,,1,Donald Tobin,20,4,16,
MLAW378F,"Special topics in Law and Society; Land, Shelter, and Social Justice","From the evolution of tenant rights in the 20th century to the mortgage crisis of 2008, housing and land rights and disputes have figured prominently in how societies are shaped and develop over time. This course aims to explore some aspects of the diverse and increasingly complex body of laws, policies, and attempted solutions related to housing and land in a largely unequal world and society. How has private land ownership changed societies in the modern era? What is the role of the state in addressing housing shortages and injustices related to land and housing? What does a fundamental human right to housing look like in the real world? These issues, and others, including urbanization, re-colonization, climate change, and discrimination form the core of a course that will provide students with both local, national and international perspectives on a fundamental issue for all humans living today - shelter and sustenance.",202108,MPower Undergraduate Law Programs,,1,Brian Gilmore,20,16,4,
MLAW388,Law and Society Internship,Restricted to students within the Law and Society minor.,202108,MPower Undergraduate Law Programs,,2,Brandee Pettus,46,27,19,
MLAW404,Law & Society Capstone: Implications of Technology on Law & Society,Restriction: Student must be enrolled in the Law and Society minor.,202108,MPower Undergraduate Law Programs,,1,Christine White; Brandee Pettus,5,0,5,
MLAW412,Appellate Advocacy 2,"Prerequisite: MLAW411.
Recommended: MLAW304.",202108,MPower Undergraduate Law Programs,,2,Michael Spivey,15,7,8,
MLSC308,PULSAR Language Science Research Seminar,,202108,MD Language Science Ctr,,1,Tess Wood,25,15,10,
MSML601,Probability and Statistics,"Prerequisite: Undergraduate courses in calculus and basic linear algebra.
Cross-listed with: DATA601.
Credit only granted for: DATA601 or MSML601.",202108,Machine Learning,,2,Dmitry Dolgopyat; Manoussos Grillakis,90,40,50,
MSML602,Principles of Data Science,"Restriction: Must be in one of the following programs: (Data Science Post-Baccalaureate Certificate, Master of Professional Studies in Data Science and Analytics, or Master of Professional Studies in Machine Learning).
Cross-listed with: DATA602.
Credit only granted for: DATA602, MSML602 or CMSC641.
Formerly: CMSC641.",202108,Machine Learning,,3,Prem Saggar,140,87,53,
MSML603,Principles of Machine Learning,"Restriction: Must be in one of the following programs: (Data Science Post-Baccalaureate Certificate, Master of Professional Studies in Data Science and Analytics, or Master of Professional Studies in Machine Learning).
Cross-listed with: DATA603.
Credit only granted for: DATA603, MSML603 or CMSC643.
Formerly: CMSC643.",202108,Machine Learning,,2,Alejandra Mercado,90,42,48,
MSML650,Cloud Computing,Cross-listed with: DATA650.,202108,Machine Learning,,2,Zoltan Safar,50,26,24,
MSML651,Big Data Analytics,"The course will focus on the challenges, tools and methods to design and implement machine learning algorithms for very large datasets, and the configuration and operation of distributed computing platforms to execute them. Topics include scalable learning techniques, data streaming and data flow analytics, machine learning on large graphs. Massively parallel computing models such as map-reduce, and techniques to reduce the memory, disk storage and/or communication requirements of parallel machine learning algorithms. SQL and no-SQL database systems, distributed file systems, key-value stores, document databases, graph databases and large dataset visualization.",202108,Machine Learning,,2,Paul Rodrigues,70,54,16,
MSML699,Independent Study in Machine Learning,,202108,Machine Learning,,1,Douglas Oard,5,4,1,
MUED155,Fundamentals for the Classroom Teacher,Restriction: Must be in one of the following programs (Early Childhood Education; Elementary Education) ; or must be a Pre-Elementary Education major; or must be a Pre-Early Childhood Education major.,202108,Music Education,,1,Bri'Ann Wright,25,17,8,
MUED186,Pre-professional Experiences I,"Restriction: Must be in Music Education program.
Additional information: Fulfills the College of Arts and Humanities requirement for ARHU158.",202108,Music Education,,1,Allison Durbin,30,18,12,
MUED214,String Technique and Pedagogy II,Restriction: Must be a major in Music Education-instrumental option.,202108,Music Education,,1,David Miller,25,12,13,
MUED215,Woodwind Technique and Pedagogy,Restriction: Permission of ARHU-School of Music department.,202108,Music Education,,1,Stephanie Prichard,25,1,24,
MUED305,Marching Band Techniques,"Restriction: Must be in Music Education program.
Credit only granted for: MUED499M or MUED305.
Formerly: MUED499M.",202108,Music Education,,1,Craig Potter; Andrea Brown,15,10,5,
MUED320,Teaching Secondary Instrumental Music I,"Prerequisite: MUED187.
Restriction: Must be in Music Education program.",202108,Music Education,,1,Adam Grise,12,2,10,
MUED333,Classroom Vocal Pedagogy,"Prerequisite: MUED187 and MUED186.
Restriction: Must be in Music Education program.",202108,Music Education,,1,Kenneth Elpus,10,5,5,
MUED420,Teaching Secondary Instrumental Music II,"Prerequisite: MUED320 and MUED311.
Restriction: Must be in Music Education program.",202108,Music Education,,1,Stephanie Prichard,20,0,20,
MUED422,Teaching General Music II,"Prerequisite: MUED322 and MUED333.
Restriction: Must be in Music Education program.
Credit only granted for: MUED422 or MUED471.
Formerly: MUED471.",202108,Music Education,,1,Robin Giebelhausen,15,12,3,
MUED474,Field Experiences: Pre-Student Teaching,"Prerequisite: MUED420 and MUED411; or (MUED472 and MUED471).
Restriction: Permission of ARHU-School of Music department; and senior standing.",202108,Music Education,,1,Robin Giebelhausen,15,4,11,
MUED484,Student Teaching in Elementary School: Music,"Corequisite: MUED494.
Restriction: Permission of ARHU-School of Music department; and must be in Music Education program.",202108,Music Education,,1,Kenneth Elpus,15,12,3,
MUED494,Student Teaching in Secondary School: Music,"Corequisite: MUED484.
Restriction: Permission of ARHU-School of Music department; and must be in Music Education program.",202108,Music Education,,1,Kenneth Elpus,15,12,3,
MUED690,Research Methods in Music and Music Education,The application of methods of research to problems in the fields of music and music education. The preparation of bibliographies and the written exposition of research projects in the area of the student's major interest.,202108,Music Education,,1,Kenneth Elpus,15,11,4,
MUED692,Foundations and Perspectives of Music Education,Restriction: Permission of ARHU-School of Music department.,202108,Music Education,,1,Robin Giebelhausen,15,13,2,
MUED698V,Current Trends in Music Education; Vocal Pedagogy for the Choral Conductor,,202108,Music Education,,1,Kenneth Elpus,5,5,0,
MUED729,Doctoral Colloquium in Music Education,,202108,Music Education,,1,Robin Giebelhausen,10,4,6,
MUSC099,Performance Attendance,,202108,School of Music,,1,Gilberto Cruz,200,50,150,
MUSC102,Class Piano,"Functional piano training for beginners. Development of techniques for school and community playing. Basic piano techniques; chord, arpeggio and scale techniques; melody and song playing; simple accompaniments, improvisation for accompaniments and rhythms; sight reading and transposition and playing by ear.",202108,School of Music,,3,Yuhe Wang; Aleksandra Velgosha,40,8,32,
MUSC102B,Class Piano,"Functional piano training for beginners. Development of techniques for school and community playing. Basic piano techniques; chord, arpeggio and scale techniques; melody and song playing; simple accompaniments, improvisation for accompaniments and rhythms; sight reading and transposition and playing by ear.",202108,School of Music,,1,Johnny Shaw,14,1,13,
MUSC106,Beginning Classical Guitar,"Introduction to classical guitar notation, technique, literature and performance. No previous musical experience required.",202108,School of Music,,1,Gerard Kunkel,12,0,12,
MUSC123,Movement for Singers,Prerequisite: Permission of ARHU-School of Music department.,202108,School of Music,,1,Madeline Miskie-Jaeger,15,7,8,
MUSC127,Vocal Diction: Italian,"Prerequisite: Permission of ARHU-School of Music department.
Restriction: Must be in a major within the ARHU-School of Music department.",202108,School of Music,,1,Diba Alvi,15,8,7,
MUSC128,Sight Reading For Pianists,,202108,School of Music,,1,Aleksandra Velgosha,5,4,1,
MUSC129A,Ensemble; Chamber Music - Strings,For MUSC majors only.,202108,School of Music,,3,Instructor: TBA; James Stern; Sally McLain,65,58,7,
MUSC129B,Ensemble; Chamber Woodwinds,For MUSC majors only.,202108,School of Music,,4,Mark Hill,55,41,14,
MUSC129C,Ensemble; Chamber Music - Brasses,For MUSC majors only.,202108,School of Music,,2,Instructor: TBA; Willie Clark,35,30,5,
MUSC129G,Ensemble; Balinese Gamelan,,202108,School of Music,,1,I Suadin,20,8,12,
MUSC129K,Ensemble; Japanese Koto,,202108,School of Music,,1,Kyoko Okamoto,7,0,7,
MUSC129L,Ensemble; Advanced Japanese Koto,,202108,School of Music,,1,Kyoko Okamoto,4,1,3,
MUSC129P,Ensemble; Percussion,,202108,School of Music,,1,Ji Su Jung,15,7,8,
MUSC129Q,Ensemble; Korean Percussion Ensemble,,202108,School of Music,,1,Sebastian Wang,8,6,2,
MUSC129U,Ensemble; Tuba & Euphonium,,202108,School of Music,,1,Craig Potter,20,12,8,
MUSC140,Music Fundamentals I,Restriction: Must not be in any of the following programs (Music (Professional Program); Music Education).,202108,School of Music,,3,Johannes Visser; Rachel Raphael; Jiheng Bi,49,4,45,
MUSC150,Theory of Music I,"Prerequisite: Departmental audition and entrance examination.
Restriction: Must be in one of the following programs (Music (Liberal Arts Program); Music (Jazz Performance Option); Music (Winds & Percussions Performance Option); Music (Voice Performance Option); Music Composition; Music (Professional Program); Music (Piano Performance Option); Music Performance-Winds and Percussion; Music Theory and Composition; Music Performance-Piano; Music Performance-Jazz Studies; Music Performance-Voice; Music Performance-Strings; Music (Strings Performance Option)).",202108,School of Music,,6,Gretchen Horlacher; Richard Layton,48,4,44,
MUSC202,Intermediate Class Piano I,Prerequisite: MUSC103; or must have equivalent piano training.,202108,School of Music,,1,Yuhe Wang,15,10,5,
MUSC204,Popular Music in Black America,"Traces black popular music in the U.S. with a special focus on spirituals, ragtime, the blues, early jazz, R&B, Motown, funk, soul, and rap. Examines how these styles have been borrowed by the American music industry.",202108,School of Music,,9,Nicole Powlison,135,1,134,
MUSC205,"History of Popular Music, 1950-Present","A historical survey of rock music (blues, rock, soul, metal, rap, etc.) from circa 1950 to the present, with emphasis on popular music as music and popular music as social history.",202108,School of Music,,13,Jessica Grimmer; Lars Helgert,220,3,217,
MUSC210,The Impact of Music on Life,"Credit only granted for: MUET210 or MUSC210.
Formerly: MUET210.",202108,School of Music,,12,Fernando Rios,192,54,138,
MUSC215,World Popular Musics and Identity,"Credit only granted for: MUET200 or MUSC215.
Formerly: MUET200.",202108,School of Music,,9,Laura Schnitker,144,6,138,
MUSC227,Vocal Diction: German,"Prerequisite: Permission of ARHU-School of Music department.
Restriction: Must be in a major within ARHU-School of Music department.",202108,School of Music,,1,Diba Alvi,15,9,6,
MUSC229A,Ensemble; Orchestra,"Audition required before permission of department will be granted, contact instructor to make arrangements.",202108,School of Music,,2,David Neely,80,45,35,
MUSC229D,Ensemble; Wind Orchestra,"Open by audition, contact instructor to make arrangements.",202108,School of Music,,1,Michael Votta,75,30,45,
MUSC229E,Ensemble; Wind Ensemble,"Open by audition, contact instructor to make arrangements.",202108,School of Music,,1,Andrea Brown,75,24,51,
MUSC229F,Ensemble; Marching Band,Open by audition.,202108,School of Music,,2,Craig Potter; Andrea Brown,310,100,210,
MUSC229G,Ensemble; Marching Band Repertoire,Corequisite: MUSC 229F.,202108,School of Music,,2,Craig Potter; Andrea Brown,310,147,163,
MUSC229I,Ensemble; Marching Band Auxiliary,Corequisite: MUSC 229F.,202108,School of Music,,2,Craig Potter; Andrea Brown,85,50,35,
MUSC229J,Ensemble; Jazz Ensemble,"Audition required before permission of department will be granted, contact instructor to make arrangements.",202108,School of Music,,4,Tim Powell,88,58,30,
MUSC229K,Ensemble; Marching Band Dance Team,,202108,School of Music,,2,Ann Kennedy,40,23,17,
MUSC229P,Ensemble; Pep Band,Permission of Instructor.,202108,School of Music,,1,Andrea Brown,60,60,0,
MUSC229R,Ensemble; Repertoire Orchestra,"Audition required before permission of department will be granted, contact instructor to make arrangements.",202108,School of Music,,2,Jesse Leong,60,35,25,
MUSC229U,Ensemble; University Band,"Open by audition, contact instructor to make arrangements.",202108,School of Music,,2,Craig Potter,110,46,64,
MUSC229Z,Ensemble; Jazz Combo,"Audition required before permission of department will be granted, contact instructor to make arrangements.",202108,School of Music,,4,William Dunn; Gerard Kunkel; Thomas Baldwin; Aleksey Izotov,40,27,13,
MUSC250,Advanced Theory of Music I,Prerequisite: Minimum grade of C- in MUSC151.,202108,School of Music,,6,Jared Kenlon; Mark Wilson,36,0,36,
MUSC260,Music as Global Culture,"Prerequisite: MUSC151.
Restriction: Must be in a major within the ARHU-School of Music department.
Credit only granted for: MUSC220 or MUSC260.",202108,School of Music,,4,John Witzleben,64,22,42,
MUSC328,Introduction to Chamber Music for Pianists,,202108,School of Music,,1,Alexei Ulitin,10,7,3,
MUSC329A,Ensemble; University of Maryland Chorale,"Audition required before permission of department will be granted, contact instructor to make arrangements. Monthly evening rehearsals will be scheduled as announced.",202108,School of Music,,2,Matthew Goinz; Mark Helms,85,51,34,
MUSC329B,Ensemble; Chamber Singers,"Audition required before permission of department will be granted, contact instructor to make arrangements. Monthly evening rehearsals will be scheduled as announced.",202108,School of Music,,1,Edward Maclary,50,23,27,
MUSC329E,Ensemble; Gospel Choir,,202108,School of Music,,1,Anne Carswell,60,55,5,
MUSC329M,Ensemble; Men's Chorus,Monthly evening rehearsals will be scheduled as announced.,202108,School of Music,,2,Nathan Lofton,50,37,13,
MUSC329O,Ensemble; Opera Chorus,,202108,School of Music,,1,Edward Maclary,30,23,7,
MUSC329W,Ensemble; Treble Choir,Monthly evening rehearsals will be scheduled as announced.,202108,School of Music,,2,Kenneth Elpus,70,44,26,
MUSC361,Music in Western Culture After 1900,"Prerequisite: MUSC360.
Restriction: Must be in a major within the ARHU-School of Music department.
Credit only granted for: MUSC330 or MUSC361.",202108,School of Music,,4,William Robin,64,18,46,
MUSC379,Opera Workshop,,202108,School of Music,,1,Amanda Consol,15,8,7,
MUSC400S,Music Pedagogy,Prerequisite: MUSP315; and permission of ARHU-School of Music department.,202108,School of Music,,1,Sarah Fuller,5,4,1,
MUSC428,Repertoire Coaching of Vocal or Chamber Music,,202108,School of Music,,1,Rita Sloan; Irina Muresanu,5,5,0,
MUSC438R,"Area Studies in Ethnomusicology; Race, Ethnicity, and Romani Musics",,202108,School of Music,,1,Siv Lie,20,1,19,
