id,title,description,term,department,level,sections,instructors,seats,open_seats,filled_seats,syllabus_count
NAVY108,Naval Science Leadership Lab,,202208,Navy,,2,John Howrey; Michael O'Hara,160,120,40,
NAVY200,Leadership and Management,"Restriction: Permission of UGST-Navy ROTC.
Additional information: Priority enrollment will be given to students enrolled in the NROTC program.",202208,Navy,,1,Stephen Kosloski,40,23,17,
NAVY300,Naval Ship Systems I (Engineering),"Recommended: MATH140 and MATH141.
Restriction: Permission of UGST-Navy ROTC.
Additional information: Priority enrollment will be given to students enrolled in the NROTC program.",202208,Navy,,1,Tighe Bailey,25,17,8,
NAVY400,Naval Operations and Seamanship,"Recommended: NAVY201.
Restriction: Permission of UGST-Navy ROTC.
Additional information: Priority enrollment will be given to students enrolled in the NROTC program.",202208,Navy,,1,GABRIELLA ROSELLE,30,19,11,
NEUR200,Introduction to Neuroscience,"Prerequisite: Minimum grade of C- in BSCI170 and BSCI171.
Cross-listed with: PSYC202.
Credit only granted for: PSYC309U, NEUR200, PSYC202 or PSYC301.
Formerly: PSYC309U.",202208,Neuroscience,,2,Ana Navarro Cebrian,200,4,196,
NEUR305,Neural Systems and Circuits,Prerequisite: Minimum grade of C- in MATH120 or higher MATH course; and a minimum grade of C- in NEUR200 or BSCI353; or equivalent.,202208,Neuroscience,,1,Amanda Chicoli,75,11,64,
NEUR306,Cellular and Molecular Neuroscience,"Prerequisite: Earning C- or higher in NEUR200 or BSCI330.
Corequisite: Must have completed or be concurrently enrolled in PHYS132 or equivalent course.
Credit only granted for: NEUR306 or BSCI353.",202208,Neuroscience,,2,Chan Lin; Melissa Caras,86,44,42,
NEUR329,Instructional Assistance Practicum,"Repeatable to 9 credits. Additional information: Course not acceptable toward major requirements in the Neuroscience.

Students serve as instructional assistants in selected undergraduate neuroscience courses. Roles and responsibilities and pre/co-requisites are determined on a course- specific basis and approved by the Program Curriculum Committee.",202208,Neuroscience,,0,,0,0,0,
NEUR379,Special Topics: Research in Neuroscience,"Recommended: At least a 3.0 neuroscience track GPA and no records of academic misconduct. Restriction: Permission of Neuroscience Program. Repeatable to 12 credits.

Research and/or integrated reading in a topic related to neuroscience, under the direction and close supervision of a member of the University of Maryland faculty.",202208,Neuroscience,,0,,0,0,0,
NEUR379H,Special Topics: Research in Neuroscience,,202208,Neuroscience,,0,,0,0,0,
NEUR398H,Neuroscience Honors Seminar,"Prerequisite: NEUR200. Corequisite: NEUR379, NEUR479, or equivalent research credit with instructor permission.Restriction: Permission of department. Repeatable to 4 credits.

This seminar provides an opportunity for the honors students to share their research projects and sharpen their communication skills through presentations, discussions, and peer-review thesis writing. Guest speakers will be invited to provide additional information and insights into various topics in professional development practice, graduate school info and application, etc.",202208,Neuroscience,,1,Nikolas Francis,15,10,5,
NEUR405,Neuroscience Laboratory,"Prerequisite: NEUR306 or BSCI353; and PHYS132.
Recommended: NEUR305.
Cross-listed with: BSCI455.
Credit only granted for: PSYC401, NEUR405, BSCI455 or BSCI454.",202208,Neuroscience,,3,Hilary Bierman,60,6,54,
NEUR479,Advanced Research in Neuroscience,"Prerequisite: Complete at least 3 credits of NEUR379 (or equivalent) with the same faculty member as NEUR479 credit. Recommended: Minimum neuroscience track GPA of 3.0. Restriction: Permission of the Neuroscience Program. Repeatable to 12 credits.

Research and/or integrated reading in neuroscience under the direction and close supervision of a faculty member.",202208,Neuroscience,,0,,0,0,0,
NEUR479H,Advanced Research in Neuroscience,,202208,Neuroscience,,0,,0,0,0,
NFSC100,Elements of Nutrition,Fundamentals of human nutrition. Nutrient requirements related to changing individual and family needs.,202208,Nutrition and Food Science,,14,Nadine Sahyoun; Shaik Rahaman; Seong-Ho Lee; Hee-Jung Song,366,29,337,
NFSC100H,Elements of Nutrition,Fundamentals of human nutrition. Nutrient requirements related to changing individual and family needs.,202208,Nutrition and Food Science,,1,Hee-Jung Song,12,3,9,
NFSC112,Food: Science and Technology,"Introduction to the realm of food science, food technology and food processing. An overview of the largest industry in the U.S. with emphasis on the science of food and the technology of food preservation from harvest through processing and packaging to distribution and consumer utilization.",202208,Nutrition and Food Science,,7,Abani Pradhan; Qin Wang,204,11,193,
NFSC220,Diet: Is it a cause or a solution,"If diet is a very straightforward topic; then why and how does this simple matter result in complicated health problems? Diet can provide a simple solution to numerous health issues. So, why do many people fail to follow this seemingly simple solution and still suffer from obesity and other diet-related diseases? Diet is a topic that most people know but few people understand. In addition, diet has become one of the most important lenses for looking at a variety of social, economic, and cultural issues. Since the concept of diet is continuum and has multifaceted aspects, we need to understand it in broad and multidisciplinary perspectives including social, cultural and economic aspects.",202208,Nutrition and Food Science,,1,Kathleen Pellechia,60,0,60,
NFSC230,Global Nutrition Sensitive Food Systems,"Recommended: NFSC100 and NFSC112.
Additional information: The course will be taught online by the faculty from the University of Maryland and Kwame Nkrumah University of Science and Technology, Ghana.",202208,Nutrition and Food Science,,1,Margaret Udahogora,15,1,14,
NFSC298,Sports Nutrition Internship Practicum,,202208,Nutrition and Food Science,,1,Paula Karamihas; Colleen Carrion,16,9,7,
NFSC350,Foodservice Operations,"Prerequisite: Minimum grade of C- in BSCI223 and BMGT364.
Restriction: Must be in Nutrition and Food Science: Dietetics program.",202208,Nutrition and Food Science,,4,Margaret Udahogora,36,15,21,
NFSC380,Methods of Nutritional Assessment,"Prerequisite: Minimum of C- in NFSC315 and BCHM461.
Restriction: Must be in Nutrition and Food Science: Food Science program.",202208,Nutrition and Food Science,,2,Margaret Udahogora,30,4,26,
NFSC386,Experiential Learning,"Prerequisite: Permission of AGNR-Nutrition and Food Science department.
Restriction: Junior standing or higher.
Formerly: FDSC386 and NUTR386.",202208,Nutrition and Food Science,,0,,0,0,0,
NFSC388,Honors Thesis Research,,202208,Nutrition and Food Science,,1,Qin Wang,10,10,0,
NFSC399,Special Problems in Food Science,,202208,Nutrition and Food Science,,0,,0,0,0,
NFSC421,Food Chemistry,Prerequisite: BCHM461.,202208,Nutrition and Food Science,,1,Liangli Yu,60,44,16,
NFSC422,Food Product Research and Development,"Restriction: Senior standing; and must be in a major within AGNR-Nutrition and Food Science department; and permission of AGNR-Nutrition and Food Science department.
Formerly: FDSC422.",202208,Nutrition and Food Science,,1,Qin Wang,15,10,5,
NFSC423,Food Chemistry Laboratory,Prerequisite: Must have completed or be concurrently enrolled in NFSC421.,202208,Nutrition and Food Science,,1,Diana Obanda,15,8,7,
NFSC440,Advanced Human Nutrition,"Prerequisite: Minimum of C- in NFSC100, BCHM462 and BSCI440.",202208,Nutrition and Food Science,,1,David Lei,49,22,27,
NFSC455,Medical Nutrition Therapy I,"Prerequisite: NFSC380.
Corequisite: NFSC440.",202208,Nutrition and Food Science,,1,Amy Schachtner-Appel,30,9,21,
NFSC490,Special Problems in Nutrition,Prerequisite: NFSC440; and permission of AGNR-Nutrition and Food Science department.,202208,Nutrition and Food Science,,0,,0,0,0,
NFSC498,Selected Topics,,202208,Nutrition and Food Science,,0,,0,0,0,
NFSC498A,Selected Topics; Individual Study,,202208,Nutrition and Food Science,,0,,0,0,0,
NFSC498C,Selected Topics; Cheese and Fermented Dairy Products,"Pre-requisites: AGST 130; CHEM 271/272; or by permission.

In this course, students will learn the basic knowledge on the general composition of milk, the characteristics of its various components, microbiology of different cheeses and other major fermented dairy products and the process of fermentation and the unit operations used in their production are covered. Selection and evaluation of raw materials and fermentation starter cultures and agents are covered. The fermentation process of various cheese types, cultured milk, sour cream, yogurt and kefir are also studied.",202208,Nutrition and Food Science,,1,Instructor: TBA,15,14,1,
NFSC498F,Selected Topics; Current Topics in Nutrition and Chronic Disease,"Prerequisite: NFSC100 or comparable course, or by permission of the instructor.

Analysis of current topics related to diet, nutrition, and human health at cellular, molecular and biochemical level. Further, this course will provide overview of the current methods, and in vitro/vivo model systems used in research. Syllabus includes topics relevant to dietary regulation of genes/proteins and their impact on both physiological and pathological conditions including hyperlipidemia, hyperglycemia, and oncogenesis. This course is designed to help students to understand and apply current scientific concepts and research methods, and to obtain necessary skills in evaluation/interpretation of evidence based scientific data.",202208,Nutrition and Food Science,,1,Shaik Rahaman,20,17,3,
NFSC498J,Selected Topics; Nutraceuticals and Functional Foods,Cross-listing with NFSC679J. Credit only granted for NFSC498J or NFSC679J.,202208,Nutrition and Food Science,,1,Liangli Yu,10,2,8,
NFSC498K,Selected Topics; Gut Microbiota Health and Metabolic Disease,"Analysis of topics related to gut microbiota health, diet and nutrition. An introduction to the gut microbiota and its acquisition; How the microbiome is studied; Techniques for analyzing microbiome data; Gut microbiome changes in obesity and associated comorbidities: liver disease, insulin resistance and diabetes; Links between the microbiota, intestinal immune system and adipose tissue immune system; Effects of diet on the gut microbiota; Potential of the gut microbiome in treating obesity and related diseases.",202208,Nutrition and Food Science,,1,Diana Obanda,15,9,6,
NFSC498T,Selected Topics; Advanced Food Processing and Safety,,202208,Nutrition and Food Science,,1,Rohan Tikekar,10,8,2,
NFSC498V,Selected Topics; Research Design and Methods in Health Promotion and Nutrition Education,"Prerequisite: Permission of department. Cross-listed with NFSC678V. Credit only granted for NFSC678V or NFSC498V.

The major goals of this course are to help students understand fundamental behavioral, social models and theories used in the field of nutrition, and to address methodological issues in developing, implementing, and evaluating intervention programs, particularly in the context of nutrition education and behavior. The class topics include types of social and behavioral theories and models applied in the field of nutrition education and public health, conceptual framework building, methodological basics (conceptualizing and operationalizing measurements reliability and validity of scales, psychometric analysis including factor analysis, and issues in evaluating intervention programs.",202208,Nutrition and Food Science,,1,Hee-Jung Song,15,13,2,
NFSC620,Diet and Cancer Prevention,"Prerequisite: NFSC440; or permission of instructor.
Credit only granted for: NFSC620 or NFSC679D.
Formerly: NFSC678D.",202208,Nutrition and Food Science,,1,Seong-Ho Lee,15,10,5,
NFSC624,Advanced Research Design and Methods in Nutrition Education,"Prerequisite: One statistics course; or permission by the instructor.
Credit only granted for: NFSC678V, NFSC498V, or NFSC624.
Formerly: NFSC678V.",202208,Nutrition and Food Science,,1,Hee-Jung Song,15,9,6,
NFSC678A,Selected Topics in Nutrition,,202208,Nutrition and Food Science,,0,,0,0,0,
NFSC678F,Selected Topics in Nutrition; Current Topics in Nutrition and Chronic Disease,"Prerequisite: NFSC100 or comparable course, or by permission of the instructor.

Analysis of current topics related to diet, nutrition, and human health at cellular, molecular and biochemical level. Further, this course will provide overview of the current methods, and in vitro/vivo model systems used in research. Syllabus includes topics relevant to dietary regulation of genes/proteins and their impact on both physiological and pathological conditions including hyperlipidemia, hyperglycemia, and oncogenesis. This course is designed to help students to understand and apply current scientific concepts and research methods, and to obtain necessary skills in evaluation/interpretation of evidence based scientific data.",202208,Nutrition and Food Science,,1,Shaik Rahaman,20,17,3,
NFSC678K,Selected Topics in Nutrition; Gut Microbiota Health and Metabolic Disease,"Analysis of topics related to gut microbiota health, diet and nutrition. An introduction to the gut microbiota and its acquisition; How the microbiome is studied; Techniques for analyzing microbiome data; Gut microbiome changes in obesity and associated comorbidities: liver disease, insulin resistance and diabetes; Links between the microbiota, intestinal immune system and adipose tissue immune system; Effects of diet on the gut microbiota; Potential of the gut microbiome in treating obesity and related diseases.",202208,Nutrition and Food Science,,1,Diana Obanda,15,9,6,
NFSC678R,Selected Topics in Nutrition; Advanced Human Nutrition,"Jointly offered with NFSC440. Prerequisites: NFSC100, BCHM462, BSCI440, and permission of department.",202208,Nutrition and Food Science,,1,David Lei,49,22,27,
NFSC678V,Selected Topics in Nutrition; Research Design and Methods in Health Promotion and Nutrition Education,"Cross-listed with NFSC498V. Credit only granted for NFSC678V or NFSC498V.

The major goals of this course are to help students understand fundamental behavioral, social models and theories used in the field of nutrition, and to address methodological issues in developing, implementing, and evaluating intervention programs, particularly in the context of nutrition education and behavior. The class topics include types of social and behavioral theories and models applied in the field of nutrition education and public health, conceptual framework building, methodological basics (conceptualizing and operationalizing measurements reliability and validity of scales, psychometric analysis including factor analysis, and issues in evaluating intervention programs.",202208,Nutrition and Food Science,,1,Hee-Jung Song,15,13,2,
NFSC679J,Selected Topics in Food Science; Nutraceuticals and Functional Foods,Cross-listing with NFSC498J. Credit only granted for NFSC498J or NFSC679J.,202208,Nutrition and Food Science,,1,Liangli Yu,10,2,8,
NFSC679R,Selected Topics in Food Science; Food Safety and Nutrition Risk Assessment,,202208,Nutrition and Food Science,,1,Abani Pradhan,15,13,2,
NFSC679T,Selected Topics in Food Science; Advanced Food Processing and Safety,,202208,Nutrition and Food Science,,1,Rohan Tikekar,10,7,3,
NFSC688,Seminar in Nutrition and Food Science,,202208,Nutrition and Food Science,,1,David Lei,25,18,7,
NFSC690,Nutrition and Aging,Prerequisite: NFSC440 or BSCI440; or students who have taken courses with comparable content may contact the department.,202208,Nutrition and Food Science,,1,Nadine Sahyoun,15,14,1,
NFSC699,Problems in Nutrition and Food Science,,202208,Nutrition and Food Science,,0,,0,0,0,
NFSC735,Food Toxicology,"Recommended: BCHM462, BSCI440, or CHEM131.
Cross-listed with MIEH735.
Credit only granted for: MIEH735 or NFSC735.",202208,Nutrition and Food Science,,1,Robert Buchanan; Paul Turner,20,14,6,
NFSC799,Master's Thesis Research,,202208,Nutrition and Food Science,,0,,0,0,0,
NFSC898,Pre-Candidacy Research,,202208,Nutrition and Food Science,,0,,0,0,0,
NFSC899,Doctoral Dissertation Research,,202208,Nutrition and Food Science,,0,,0,0,0,
NIAS788W,Advanced Topics; Wing Theory,,202208,National Institute of Aeronautics - North Carolina,,1,Instructor: TBA,1,1,0,
PEER312,Peer Education: Preventing Power-Based Violence,"Prerequisite: Students must complete an interview before enrolling in this course.
Restriction: Permission of instructor; and minimum cumulative GPA of 2.5.
Credit only granted for: HLTH382 or PEER312.
Formerly: HLTH382.
Additional information: Students are required to attend a 40-hour training the week before classes begin which will equip them with the information and tools necessary to provide outreach as early as the first week of the Fall classes. Some evening and weekend hours may be required.",202208,Health Center,,1,Laura Widener,15,9,6,
PEER318,CARE Peer Advocacy,,202208,Health Center,,1,Christina Jay,15,11,4,
PEER319,CARE to Stop Violence Outreach Peer Program,,202208,Health Center,,1,Grace Boudreau,15,12,3,
PERS101,Elementary Persian I,"Prerequisite: Must have appropriate Foreign Language Placement Test (FLPT) score.
Restriction: Must not be native/fluent speaker of Persian.",202208,Persian,,1,Bahareh Jalehmahmoudi,15,12,3,
PERS201,Intermediate Persian I,"Prerequisite: PERS102; or Must have appropriate Foreign Language Placement Test (FLPT) score.
Restriction: Must not be native/fluent speaker of Persian.",202208,Persian,,1,Bahareh Jalehmahmoudi,15,13,2,
PERS280,Art Activism in Iran,"Credit only granted for: PERS289M, ARTH389O, or PERS280.
Formerly: PERS298M.",202208,Persian,,1,Marjan Moosavi,25,9,16,
PERS283,Iranian Cinema,"Cross-listed with: CINE283.
Credit only granted for: PERS283, CINE283 or FILM298B.",202208,Persian,,1,Marjan Moosavi,30,2,28,
PERS298B,Special Topics in Persian Studies; Language Ideologies and Linguistic Diversity in Iran,"This course delves into the role of language in contemporary Iranian society and explores socially significant topics such as standard language ideology, language attitudes, minority language rights, and language and social identity in multilingual Iran primarily through the scholarly lens of sociolinguistics. Two years of Persian language courses (or equivalent proficiency) required. Taught in English.",202208,Persian,,1,Ali Abasi,25,24,1,
PERS298E,Special Topics in Persian Studies; Visual Cultures of Islam,"Crosslisted with ARTH389L, AAST298B, HIST219E, and RELS219E. Credit granted for HIST219E, ARTH389L, AAST298B, PERS298E, or RELS219E.

Visual Cultures of Islam is part of the Digital Islamic Studies Curriculum (digitalislam.umich.edu). This course is taught by an expert in the field of Islamic Art at the University of Michigan, and digitally shared with the University of Maryland. The course explores definitions of ""Islamic"" art and investigates various visual cultures of Islam around the world from the 7th to the 20th century. The course meets twice a week in real time using video conferencing technology and students are able to enroll directly at Maryland for course credit.",202208,Persian,,1,Instructor: TBA,12,5,7,
PERS301,Advanced Persian I,"Prerequisite: PERS202; or permission of ARHU-School of Languages, Literatures, and Cultures department.
Restriction: Must not be native/fluent speaker of Persian.",202208,Persian,,1,Nahal Akbari-Saneh,10,7,3,
PERS311,Persian Media,"Prerequisite: PERS301; or permission of ARHU-School of Languages, Literatures, and Cultures department.",202208,Persian,,1,Manizhe Galledari,10,10,0,
PERS398G,Special Topics in Persian Studies; Readings in Contemporary Iranian History,"Blending content and advanced language acquisition, the course examines a range of issues related to the contemporary history of Iran, particularly leading to and after the Islamic Revolution.The primary focus is on developing Superior proficiency in the language and culture. Taught in Persian.",202208,Persian,,1,Bahareh Jalehmahmoudi,10,10,0,
PERS398Q,Special Topics in Persian Studies; Social Issues in Contemporary Iran,"Permission required. Taught in Persian.

Blending content and advanced language acquisition, the course examines a range of issues of social significance in today's Iran from multiple perspectives. The primary focus is on developing Superior proficiency in the language and culture.",202208,Persian,,1,Ali Abasi,10,8,2,
PERS398R,Special Topics in Persian Studies; Persian for Professional Purposes,This advanced-level course introduces students to various genres of use in contemporary Persian both written and spoken. Analysis of various recurring rhetorical contexts as well as typified linguistic responses to such contexts constitutes the primary focus in the course. Taught in Persian.,202208,Persian,,1,Manizhe Galledari,10,8,2,
PERS399,Directed Study in Persian,,202208,Persian,,0,,0,0,0,
PERS399C,Directed Study in Persian; Living/Learning in Persian House,Prerequisite: Permission of departmetn. Taught in Persian.,202208,Persian,,1,Manizhe Galledari,5,3,2,
PERS399D,Directed Study in Persian; Capstone Research Project,Permission required. Taught in Persian.,202208,Persian,,1,Nahal Akbari-Saneh,10,8,2,
PERS498M,"Special Topics in Persian Studies; Sex, Gender, and Sexuality in the Islamic World","Cross-listed with CMLT679D, HIST419C, PERS689M, RELS429B, WGSS498D, and WMST698D.

Credit only granted for PERS498M, CMLT679D, HIST419C, PERS689M, RELS429B, WGSS498D, or WMST698D.",202208,Persian,,1,Matthew Miller,15,5,10,
PERS498N,Special Topics in Persian Studies; Masterpieces of Persian Literature: Classical Persian Literature,This course is designed to represent a holistic point of view of the vast world of Persian Literature Throughout the different literary genre. We will be focused on both Verse and Prose from the classical text starting from the 11th century and will proceed by a multitude of samples in Persian literature. Taught in Persian.,202208,Persian,,1,Mohammad Bazargan,10,8,2,
PERS498O,Special Topics in Persian Studies; Persian Literature in Modern Iran,This course facilitates the development of Persian language proficiency and domain-specific knowledge at Advanced High Level on the ACTFL scale. The course assumes a solid knowledge of the core grammatical and lexical features of the Persian Language and involves reading-based discussions and writing activities. The domain of focus is Modern Persian literature. Taught in Persian.,202208,Persian,,1,Mohammad Bazargan,10,7,3,
PERS689M,"Special Topics in Persian Studies; Sex, Gender, and Sexuality in the Islamic World","Cross-listed with PERS498M, CMLT679D, HIST419C, RELS429B, WGSS498D, and WMST698D.

Credit only granted for PERS498M, CMLT679D, HIST419C, PERS689M, RELS429B, WGSS498D, or WMST698D.",202208,Persian,,1,Matthew Miller,15,5,10,
PHIL100,Introduction to Philosophy,"An introduction to the literature, problems, and methods of philosophy either through a study of some of the main figures in philosophic thought or through an examination of some of the central and recurring problems of philosophy.",202208,Philosophy,,7,Dan Moller; Michael McCourt,175,8,167,
PHIL140,Contemporary Moral Issues,"The uses of philosophical analysis in thinking clearly about such widely debated moral issues as abortion, euthanasia, homosexuality, pornography, reverse discrimination, the death penalty, business ethics, sexual equality, and economic justice.",202208,Philosophy,,10,Aida Roige Mas; Shen Pan; Charles Barclay; Andrew Fyfe,288,27,261,
PHIL170,Introduction to Symbolic Logic,"This course will introduce the basic concepts and techniques of modern symbolic logic, with an emphasis on developing skills in two areas: first, translating between ordinary language and logical notation; second, establishing the validity or invalidity of arguments using the methods of truth tables, deductions, and countermodels. Although the subject of symbolic logic was developed by mathematicians and philosophers for their own special purposes (which we will discuss), logical concepts and techniques have found applications in a variety of disciplines, including computer science, economics, law, linguistics, and psychology. We may also consider some of these applications.",202208,Philosophy,,6,Paolo Santorio,150,95,55,
PHIL201,Spooky Action at a Distance? Where Physics Meets Metaphysics,"Recommended: Students should be comfortable with moderately mathematical presentations. Placement into MATH110 or higher is strongly recommended.
Credit only granted for: PHIL201 or PHIL209I.
Formerly: PHIL209I.",202208,Philosophy,,1,Allen Stairs,30,0,30,
PHIL202,Know Thyself: Wisdom Through Cognitive Science,"Credit only granted for: PHIL209N or PHIL202.
Formerly: PHIL209N.",202208,Philosophy,,6,Peter Carruthers,144,144,0,
PHIL203,The Rights and Wrongs of Killing People,"Credit only granted for: PHIL209J or PHIL203.
Formerly: PHIL209J.",202208,Philosophy,,6,Daniel Blair,156,3,153,
PHIL210,Philosophy of the Universe,"Credit only granted for: PHIL209U or PHIL210.
Formerly: PHIL209U.",202208,Philosophy,,3,Fabrizio Cariani,75,3,72,
PHIL220,Bioethics: Regulating Right and Wrong,"Credit only granted for: PHIL209A or PHIL220.
Formerly: PHIL209A.",202208,Philosophy,,3,Samuel Kerstein,75,5,70,
PHIL245,Political and Social Philosophy I,"A critical examination of such classical political theories as those of Plato, Hobbes, Locke, Rousseau, Mill, Marx, and such contemporary theories as those of Hayek, Rawls, and recent Marxist thinkers.",202208,Philosophy,,3,Antong Liu,75,3,72,
PHIL250,Philosophy of Science I,"Main issues in the philosophy of science. Special attention to the ways scientific developments have influenced the philosophy of science and how philosophy of science has influenced scientific progress. Case studies of selected historical episodes in which science and philosophy have interacted significantly, focusing on the physical, biological, or social sciences.",202208,Philosophy,,1,Harjit Bhogal,30,1,29,
PHIL282,Free Will & Determinism,A study of the main positions and arguments in the free will debate in contemporary analytic philosophy.,202208,Philosophy,,1,Allen Stairs,30,2,28,
PHIL309B,Philosophical Problems; (Anti-) Realism,,202208,Philosophy,,1,Georges Rey,30,18,12,
PHIL309K,Philosophical Problems; Political Epistemology,Cross-listed with PHPE308E. Credit only granted for PHIL309K or PHPE308E.,202208,Philosophy,,1,Daniel Blair,25,0,25,
PHIL310,Ancient Philosophy,Prerequisite: Must have completed 6 credits in philosophy or classics.,202208,Philosophy,,3,Christopher Masciari,75,4,71,
PHIL341,Ethical Theory,Prerequisite: 6 credits in PHIL courses.,202208,Philosophy,,1,Jeremiah Tillman,30,1,29,
PHIL344,Philosophy of Race,"Credit only granted for: PHIL344 or PHIL308Y.
Formerly: PHIL308Y.",202208,Philosophy,,1,Cody Gomez,30,0,30,
PHIL362,Theory of Knowledge,"Prerequisite: 6 credits in PHIL courses; and PHIL170.
Formerly: PHIL462.",202208,Philosophy,,1,Georges Rey,30,29,1,
PHIL370,Logical Theory I: Metatheory,Prerequisite: PHIL271 or CMSC250; or permission of the instructor.,202208,Philosophy,,1,John Horty,25,5,20,
PHIL386,Experiential Learning,Restriction: Permission of ARHU-Philosophy department; and junior standing or higher.,202208,Philosophy,,0,,0,0,0,
PHIL408D,Topics in Contemporary Philosophy; Theories of Democracy,"Cross-listed with PHPE408D. Credit only granted for PHPE408D or PHIL408D.

Many think that democracy is the only acceptable form of government, but it is hard to articulate why. This course will look at normative arguments in defense of democracy. It will also look at criticisms of these arguments, along with normative arguments in favor of non-democratic forms of government. The course will also look at theoretical and empirical work concerning how democracies actually function in the real world (e.g., the median voter theorem, the Hong-Page theorem, McKelvey Schofield chaos theorem, etc.), and ask how this theoretical and empirical work should inform our normative arguments for democracy.",202208,Philosophy,,1,Aylon Manor,30,5,25,
PHIL408E,Topics in Contemporary Philosophy; The Ethics of Markets,"Cross-listed with PHPE408E. Credit only granted for PHPE408E or PHIL408E.

Markets are pervasive throughout our lives, but we rarely think about them from an ethical perspective. This course examines questions at the intersection of ethics and markets. It asks questions like: what is the extent of permissible market exchange? What sorts of things can be bought and sold on the market? Do markets corrupt our morals? Do markets presuppose certain morals? Does trade between nations lead to tolerance? What are the social responsibilities of business?",202208,Philosophy,,1,Antong Liu,30,4,26,
PHIL408P,Topics in Contemporary Philosophy; Philosophy of Psychiatry,,202208,Philosophy,,1,Elizabeth Schechter,25,9,16,
PHIL412,The Philosophy of Plato,Prerequisite: 6 credits in PHIL courses.,202208,Philosophy,,1,Conor Stark,25,3,22,
PHIL418X,Topics in Epistemology/Metaphysics; Bayesian Epistemology,"Cross-listed with PHPE408x. Credit only granted for PHIL418X or PHPE408X.

Epistemology is the philosophical study of knowledge and rational belief. Bayesian epistemology frames this study by centering not on full beliefs (like my belief that there is no chocolate on the moon) but instead on graded belief. This is for example what happens when we say that we are 80% confident that a certain party will win an election. Among the topics to be covered in the class are: the connection between degrees of belief and the mathematical theory of probability; the principles governing whether degrees of belief are rational; the principles whether agents respond appropriately to evidence; the role of degrees of belief in practical decision making. The approach in the class will be to present these topics without presupposing prior competence in epistemology.",202208,Philosophy,,1,Fabrizio Cariani,24,10,14,
PHIL438L,Topics in Value Theory; Philosophy and Law,"Cross-listed with PHPE408K. Credit only granted for PHIL438L or PHPE408K.

Philosophy and Law deal with many of the same concepts but from different perspectives. This class explores ways in which the two fields interact, demonstrating how the use of philosophical tools can enhance understanding of many areas of law, from free speech, the rules of evidence, and criminal law to contracts, antitrust, and corporations. It will expose students to concrete legal issues that lawyers deal with on a day-to-day basis. At the same time, this cross-disciplinary class, which should not be confused with philosophy of law, will deepen the student's knowledge of critical ideas in epistemology, metaphysics, philosophy of language, and other philosophical subjects. Previous exposure to basic philosophical concepts would be helpful, though not essential.",202208,Philosophy,,1,Kenneth Glazer,25,4,21,
PHIL445,Contemporary Political Philosophy,Restriction: Must have completed 3 credits in philosophy or political theory; or permission of ARHU-Philosophy department. And sophomore standing or higher.,202208,Philosophy,,1,Antong Liu,25,1,24,
PHIL498F,Topical Investigations; Topical Investigation,Prerequisite:Two courses in philosophy or permission of the department.,202208,Philosophy,,0,,0,0,0,
PHIL498G,Topical Investigations; Topical Investigation,Prerequisite:Two courses in philosophy or permission of the department.,202208,Philosophy,,0,,0,0,0,
PHIL660,"Metaphysics, Mind, and Language","A basic course on selected issues in metaphysics, philosophy of mind, and philosophy of language for beginning graduate students, covering a number of topics in depth, to provide a springboard for further study and research in the area.",202208,Philosophy,,1,Paolo Santorio,15,7,8,
PHIL688B,Selected Problems in Philosophy; Topics in Epistemology/Metaphysics; Bayesian Epistemology,Epistemology is the philosophical study of knowledge and rational belief. Bayesian epistemology frames this study by centering not on fullbeliefs (like my belief that there is no chocolate on the moon) but instead on graded belief. This is for example what happens when we say that we are 80% confident that a certain party will win an election. Among the topics to be covered in the class are: the connection between degrees ofbelief and the mathematical theory of probability; the principles governing whether degrees of belief are rational; the principles whetheragents respond appropriately to evidence; the role of degrees of belief in practical decision making. The approach in the class will be to present these topics without presupposing prior competence in epistemology.,202208,Philosophy,,1,Fabrizio Cariani,6,2,4,
PHIL688T,Selected Problems in Philosophy; Introduction to Semantics,Cross-listed with LING660. Credit granted for LING660 or PHIL688T.,202208,Philosophy,,1,Alexander Williams,15,8,7,
PHIL788G,Research in Philosophy; Research in Philosophy,,202208,Philosophy,,0,,0,0,0,
PHIL788I,Research in Philosophy; Research in Philosophy,,202208,Philosophy,,0,,0,0,0,
PHIL799,Master's Thesis Research; Masters Thesis Research,,202208,Philosophy,,0,,0,0,0,
PHIL808K,Seminar in the Problems of Philosophy,,202208,Philosophy,,1,Eric Pacuit,15,10,5,
PHIL808M,Seminar in the Problems of Philosophy,,202208,Philosophy,,1,Hallie Liberto,16,9,7,
PHIL888,Professional Mentoring for Doctoral Students,,202208,Philosophy,,0,,0,0,0,
PHIL889,Pedagogical Mentoring for Doctoral Students,,202208,Philosophy,,0,,0,0,0,
PHIL898,Pre-Candidacy Research,,202208,Philosophy,,0,,0,0,0,
PHIL899,Doctoral Dissertation Research; Doctoral Dissertation Research,,202208,Philosophy,,0,,0,0,0,
PHPE308B,"Special Topics in Philosophy, Politics, and Economics",,202208,"Philosophy, Politics, and Economics",,1,Daniel Blair,25,25,0,
PHPE308E,"Special Topics in Philosophy, Politics, and Economics; Political Epistemology",Cross-listed with PHIL309K. Credit only granted for PHIL309K or PHPE308E.,202208,"Philosophy, Politics, and Economics",,1,Daniel Blair,25,0,25,
